Rank,QB WAR,RB WAR,WR WAR,TE WAR
58.0,-0.6162449646414174,-0.0003857200740335576,-0.18765553390988227,-0.9991022399463046
59.0,-0.655593625307433,-0.02327808373496052,-0.2009933449169127,-1.0177321604623273
60.0,-0.7011335048297076,-0.04470987689240744,-0.21633863334004913,-1.0464850462041697
61.0,-0.7474747579027304,-0.05562581474007015,-0.2332761405425941,-1.071241802996823
62.0,-0.7987897899162493,-0.06397635218516626,-0.24603685153186974,-1.0947158668062016
63.0,-0.8589440444124061,-0.0919406379003169,-0.2634521123286459,-1.1186031228224644
64.0,-0.9557701541202075,-0.10422420010159257,-0.2833185349069903,-1.1414219409398503
65.0,-1.1366357732000256,-0.11360620329677407,-0.30444272790014554,-1.1645543792432604
66.0,-1.443002607110175,-0.12696217109424074,-0.3233374558623073,-1.186560947670859
67.0,-1.0583005821905964,-0.1448603090536425,-0.33930525144573115,-1.2180866220251396
68.0,-1.0320835789230074,-0.15715104408849662,-0.3508531251317254,-1.2337677659506614
68.5,,-0.11765349333222785,,
69.0,-0.9204451346613931,-0.1683959462016871,-0.3614204120240901,-1.2559641446593033
70.0,-1.0259059388608183,-0.1779512447546175,-0.3767572483686538,-1.2816718823751228
71.0,-1.1405196198607164,-0.19383493782526115,-0.393930737912802,-1.3051058265864206
72.0,-0.97193558238585,-0.21314486100782976,-0.4026193630296322,-1.3358465874771028
73.0,-1.0213020830033395,-0.2235349743600973,-0.4093745954927656,-1.3518728420317452
74.0,-1.0953479788167486,-0.24288603963036043,-0.42197647595754084,-1.366588507913961
74.5,,,,-1.400773967234784
75.0,-1.2335472673649313,-0.2586284024628239,-0.43174382444459336,-1.3837056475626763
76.0,-1.4382712138211575,-0.27108865327061815,-0.4441758910108991,-1.4001838146805645
77.0,-1.5007799626436196,-0.278629197567053,-0.4511280618419852,-1.4360454925846065
78.0,-1.6579823546962205,-0.2837826618307141,-0.46560357621375204,-1.4464157704172467
79.0,-2.0658658282731603,-0.30125255375508686,-0.48037944890562834,-1.4671148076562612
79.5,,-0.30368958428035425,,
80.0,,-0.3207637628389285,-0.4967288376067821,-1.4852685154813
81.0,,-0.33370908272849875,-0.5094861416845553,-1.5045595730406938
82.0,,-0.34592651332511154,-0.5363721920938869,-1.5500183555586382
83.0,,-0.35999556829801044,-0.5488469175157049,-1.5660868962660832
84.0,,-0.37885498541930207,-0.5622989229869376,-1.5836700687408993
85.0,,-0.3841584336139099,-0.5793156977854574,-1.6067765315932772
86.0,,-0.40056329538921104,-0.5897661915547034,-1.6330239627717495
87.0,,-0.41349560524999085,-0.5999340557276817,-1.6552587037452713
88.0,,-0.42909643962179633,-0.6215782703527264,-1.6824931532039407
89.0,,-0.43971742805109837,-0.6392401851222688,-1.7180514427008746
90.0,,-0.4506316396798301,-0.6555378743420078,-1.733306435520987
91.0,,-0.4611222420218673,-0.6686580116922977,-1.7546023927206378
92.0,,-0.47328221948769933,-0.6837827261995674,-1.7863348277789606
93.0,,-0.48375199889638115,-0.692707696546645,-1.797759110088247
94.0,,-0.49266432519074155,-0.7070599922373562,-1.805754367310762
95.0,,-0.5051349734931014,-0.7261728732408368,-1.835056319282146
96.0,,-0.5157815497288399,-0.7431204800470773,-1.8577055360052843
97.0,,-0.5287892521787638,-0.7631395863330572,-1.8846894516246764
98.0,,-0.5416439775307845,-0.7775305340929352,-1.9022380448127945
99.0,,-0.5499583849654206,-0.7922932162220985,-1.9302871710436675
100.0,,-0.5795125956483645,-0.7912912981927663,-1.9494607571300804
100.5,,,-0.9304207038177232,
101.0,,-0.5938637053997989,-0.804506886148167,-1.9751177534611688
102.0,,-0.6082708625344735,-0.8322347943130068,-1.9988992504607288
103.0,,-0.6199993444011158,-0.8421986681725844,-2.019362086917837
104.0,,-0.6361304120909502,-0.8601936603238999,-2.0490855599582725
105.0,,-0.6533497986039931,-0.8750792980725169,-2.0753091726697463
106.0,,-0.679470878380154,-0.8846299459076329,-2.1016932954473684
107.0,,-0.7021804685934596,-0.8961659281125087,-2.1294667980858257
108.0,,-0.7315775202918682,-0.903942696501384,-2.1638512864194572
109.0,,-0.7536595669152037,-0.9177527241392646,-2.1755233886341596
110.0,,-0.7780759154930109,-0.931330614805787,-2.2013992883568676
111.0,,-0.791900807361001,-0.9422302620344786,-2.2164116171064885
112.0,,-0.8082552022371582,-0.9496370867824364,-2.184923911060705
113.0,,-0.8240415375429219,-0.9594460913644067,-2.1601532338990475
114.0,,-0.8332943011405849,-0.9709368413881994,-2.211299221262544
115.0,,-0.8512637831295843,-0.9942583052802734,-2.2493993036573188
116.0,,-0.875831912750345,-1.0115767253648187,-2.270449577821599
117.0,,-0.8920064347774896,-1.0270137855226604,-2.3161796847297613
118.0,,-0.9042575341585664,-1.0378574273415886,-2.3380338656456296
119.0,,-0.9242858618957271,-1.0487476727002714,-2.2543447280360276
120.0,,-0.9410028354915021,-1.058766271226773,-2.4684181457956664
121.0,,-0.9547615693555727,-1.0680063875709898,-2.4979481551455303
122.0,,-0.9741237250488336,-1.0820918038523628,-2.4046393285160725
123.0,,-0.9923420256207791,-1.093519595485862,-2.4626059700759435
124.0,,-1.0133194489360409,-1.1053777193195253,
125.0,,-1.0394817143511417,-1.1160295796479223,
126.0,,-1.0646243687368158,-1.1268301310982705,
127.0,,-1.0835622897282993,-1.1400856409156863,
128.0,,-1.1186945386694447,-1.1527429148720043,
129.0,,-1.131922667701714,-1.162331108371265,
130.0,,-1.1646555162393843,-1.1740215988839846,
131.0,,-1.1965025857410005,-1.1882763640883791,
132.0,,-1.2211075057758776,-1.2050325197215732,
133.0,,-1.2689371417544195,-1.224099368631812,
134.0,,-1.282792046929762,-1.2363137932716783,
135.0,,-1.3035629023060937,-1.2523628041670205,
136.0,,-1.3295037816069142,-1.2685047992139233,
137.0,,-1.3617758788879117,-1.2781937154659528,
138.0,,-1.3900655593899751,-1.2917026993506155,
139.0,,-1.4206768174581637,-1.3089467438412214,
140.0,,-1.4567012831047823,-1.3277491778196961,
141.0,,-1.4735481815119642,-1.3402186845172563,
142.0,,-1.4875420049399006,-1.3528070073044085,
143.0,,-1.5034973356323742,-1.3635970668535111,
144.0,,-1.535771812676207,-1.3746584455520694,
145.0,,-1.554143129334078,-1.388562521022331,
146.0,,-1.5406045790208684,-1.3970062637828373,
147.0,,-1.5602779586117883,-1.4154259930084518,
148.0,,-1.6013650115371132,-1.425109290510013,
149.0,,-1.6191208989873835,-1.4381752725123795,
150.0,,-1.639104409815505,-1.458694198419068,
151.0,,-1.671248397092613,-1.4758367720523282,
152.0,,-1.697594260825927,-1.49014771420051,
153.0,,-1.72914664571591,-1.503884341886859,
154.0,,-1.742283032272927,-1.53101054484897,
155.0,,-1.7688167300540132,-1.5535166161981473,
156.0,,-1.8336503590359956,-1.5768136930297572,
157.0,,-1.8022567237162361,-1.6065463564444378,
158.0,,-1.8216662742615695,-1.6281975369298791,
159.0,,-1.8387000568423326,-1.646424697740752,
160.0,,-1.7972357092977969,-1.653963043008438,
161.0,,-1.7488917087150324,-1.6733075567883344,
162.0,,-1.7853484974798566,-1.6873714876419954,
163.0,,-1.8018530057711108,-1.7106483305400058,
164.0,,-1.923577527807238,-1.7228885954787017,
165.0,,-1.9985186873517577,-1.738454493776679,
166.0,,-2.0320001309668365,-1.7534588996170228,
167.0,,-1.9854766224858622,-1.765199434308553,
168.0,,-2.0018008638722486,-1.7841502938323313,
