Player,Team,FPTS,FPTS High,FPTS Low,Bye,ADP Rank,POS,ADP,AVG,MODE,MAD,AVG High,AVG Low,Pos,WAR,WAR High,WAR Low,WAR MAD,Rank,Historical WAR,Pos Rank,Overall Rank,Dollar Value,Flex WAR,Flex WAR High,Flex WAR Low,Diff,Tier
Josh Whyle,TEN,31.870000000000005,58.6,4.62,5,702,TE116,551.0,1.8747058823529414,32.390000000000015,1.9052941176470597,3.447058823529412,0.27176470588235296,TE,-1.9999338258850674,-1.4351287677737203,-2.545185684080991,-1.9892179911550838,61.0,-1.2843112997485229,61.0TE,267.0,1500.0,-3.188860553386555,-2.6153930843820166,-3.7440872935035134,284.0,13
Connor Heyward,PIT,31.849999999999998,51.400000000000006,6.31,9,341,TE44,325.5,1.8735294117647057,37.83999999999999,2.2258823529411758,3.0235294117647062,0.3711764705882353,TE,-2.0003457490016987,-1.589982267949466,-2.512330309849505,-1.8762376960449967,62.0,-1.3068578986858546,62.0TE,268.0,1500.0,-3.1892794027482774,-2.77245775695153,-3.7105842379986065,57.5,13
Davis Allen,LAR,31.52,33.62,27.1,6,365,TE53,362.0,1.8541176470588234,33.84,1.9905882352941178,1.9776470588235293,1.5941176470588236,TE,-2.0071400779025472,-1.9638263151890714,-2.0977032511828044,-1.9592781228895357,63.0,-1.3610029104405372,63.0TE,269.0,1500.0,-3.1961881046773444,-3.1521494223083,-3.288299341412741,93.0,13
Jordan Akins,CLE,30.77,54.93,18.6,10,672,TE107,497.0,1.81,18.78,1.1047058823529412,3.231176470588235,1.0941176470588236,TE,-2.0225648592978267,-1.5143013594785006,-2.2695219240444855,-2.265915868283678,64.0,-1.381908164825209,64.0TE,270.0,1500.0,-3.2118734540670193,-2.6956809528882157,-3.4631766624707487,227.0,13
Foster Moreau,NO,30.46,41.91,21.52,12,678,TE110,502.0,1.791764705882353,27.950000000000003,1.6441176470588237,2.4652941176470584,1.2658823529411765,TE,-2.028933576234378,-1.79107916217928,-2.2108490732599515,-2.080351146192899,65.0,-1.390253698655321,65.0TE,271.0,1500.0,-3.218350126827292,-2.9766096635628516,-3.403441297683982,231.0,13
Devin Culp,TB,30.4,32.5,28.3,11,679,TE111,503.0,1.788235294117647,30.39999999999999,1.7882352941176465,1.911764705882353,1.6647058823529413,TE,-2.030165766979982,-1.98694974157365,-2.0731972798234155,-2.030165766979982,66.0,-1.4651082167723128,66.0TE,272.0,1500.0,-3.219603229385274,-3.1756586121831103,-3.2633701348479858,231.0,13
Tanner McLachlan,CIN,30.25,30.3,30.200000000000003,12,871,TE152,785.0,1.7794117647058822,30.25,1.7794117647058822,1.7823529411764707,1.7764705882352942,TE,-2.0332455847793027,-2.032219083483061,-2.0342719814094146,-2.0332455847793027,67.0,-1.525410740960948,67.0TE,273.0,1500.0,-3.222735350998767,-3.22169141124491,-3.2237791899373973,512.0,13
Van Jefferson,PIT,68.42,81.06000000000002,57.61000000000001,9,432,WR134,298.0,4.024705882352941,66.58999999999997,3.9170588235294104,4.768235294117648,3.388823529411765,WR,-2.0343835181768846,-1.777630908116536,-2.2484299523461617,-2.0709840001635134,108.0,-1.1364933974413347,108.0WR,274.0,1500.0,-2.398310512455921,-2.1143499742913465,-2.6370973125434585,24.0,13
Will Mallory,IND,30.189999999999998,35.49,25.6,14,492,TE72,359.0,1.7758823529411762,29.47999999999999,1.7341176470588229,2.0876470588235296,1.5058823529411764,TE,-2.0344772481735705,-1.925103210717711,-2.1282497962738836,-2.0490404742234407,68.0,-1.558939257128213,68.0TE,275.0,1500.0,-3.2239879456252356,-3.1127866568883538,-3.3193779708915123,84.0,13
Calvin Austin III,PIT,68.30999999999999,82.0,54.760000000000005,9,452,WR143,313.0,4.0182352941176465,68.16999999999996,4.009999999999998,4.823529411764706,3.2211764705882358,WR,-2.036587697967895,-1.7582668369786896,-2.303985887184559,-2.0393922513031173,109.0,-1.136833433331205,109.0WR,276.0,1500.0,-2.4007598048041454,-2.0930405816256465,-2.6993885752203868,37.0,13
Kendre Miller,NO,55.93000000000001,89.70000000000002,22.340000000000003,12,236,RB63,223.7,3.2900000000000005,55.75,3.2794117647058822,5.276470588235295,1.3141176470588238,RB,-2.037456881071118,-1.3447301871508515,-2.6761434123557817,-2.0410183795905104,70.0,-0.2004834261914932,70.0RB,277.0,1500.0,-2.6738508010467186,-1.9175427928314113,-3.386601847506365,-53.30000000000001,13
A.T. Perry,NO,68.21000000000001,141.4,9.870000000000001,12,333,WR108,313.0,4.012352941176471,53.360000000000014,3.1388235294117655,8.31764705882353,0.5805882352941177,WR,-2.0385910379608716,-0.4672254161041197,-3.128121619922342,-2.3311404363287234,110.0,-1.15762065599152,110.0WR,278.0,1500.0,-2.4029860957566664,-0.7039627446703358,-3.639595671739745,35.0,13
Pharaoh Brown,SEA,29.54,37.730000000000004,17.7,10,439,TE63,403.5,1.7376470588235293,33.19,1.9523529411764704,2.2194117647058826,1.0411764705882351,TE,-2.047810597213202,-1.878530025532551,-2.287530890779009,-1.9727101949709005,69.0,-1.564803383475668,69.0TE,279.0,1500.0,-3.237548404412229,-3.0654546293349076,-3.4815155358997734,124.5,13
Ian Thomas,CAR,29.25,47.8,12.400000000000002,11,619,TE97,528.5,1.7205882352941178,27.549999999999997,1.6205882352941174,2.8117647058823527,0.7294117647058824,TE,-2.053753601693447,-1.6666782177842323,-2.392857748924415,-2.0885206530822873,70.0,-1.5695476299314968,70.0TE,280.0,1500.0,-3.2435929437712385,-2.8502942214725833,-3.5888076882058546,248.5,13
Jauan Jennings,SF,67.22999999999999,101.2,43.480000000000004,9,304,WR95,274.0,3.9547058823529406,57.00999999999996,3.3535294117647036,5.952941176470588,2.55764705882353,WR,-2.058200561834746,-1.3549433189450708,-2.520189528945853,-2.2601566999640554,111.0,-1.159815524280668,111.0WR,281.0,1500.0,-2.4247866394229396,-1.6525001760048121,-2.9430671369258423,-7.0,13
AJ Barner,SEA,28.83,35.0,23.38,10,416,TE58,394.5,1.6958823529411764,28.11,1.653529411764706,2.0588235294117645,1.3752941176470588,TE,-2.06235444215375,-1.9352637925053429,-2.17328233593828,-2.0770814492851364,71.0,-1.5964096716516163,71.0TE,282.0,1500.0,-3.2523410625557547,-3.1231143117406006,-3.365204113431969,112.5,13
Cedric Tillman,CLE,66.77,79.89,56.910000000000004,10,626,WR204,465.0,3.927647058823529,63.50999999999999,3.735882352941176,4.699411764705882,3.3476470588235294,WR,-2.067390480602922,-1.8016815710009682,-2.2621095664201025,-2.132251141081479,112.0,-1.1776115735417458,112.0WR,283.0,1500.0,-2.435008800793249,-2.1408373872217528,-2.6524232271613792,182.0,13
Emanuel Wilson,GB,53.78,72.28999999999999,38.23,10,537,RB128,401.0,3.163529411764706,50.82000000000002,2.9894117647058835,4.25235294117647,2.2488235294117644,RB,-2.07990219352313,-1.7078293291473516,-2.3806142279011415,-2.1379981147880516,71.0,-0.224262887549864,71.0RB,284.0,1500.0,-2.7207419873315097,-2.3118941992681568,-3.0548627298760116,117.0,13
Cameron Latu,CLE,27.8,27.8,27.8,10,703,TE117,555.0,1.6352941176470588,27.800000000000004,1.635294117647059,1.6352941176470588,1.6352941176470588,TE,-2.0834155043632387,-2.0834155043632387,-2.0834155043632387,-2.0834155043632387,72.0,-1.669285784953573,72.0TE,285.0,1500.0,-3.2737644430975323,-3.2737644430975323,-3.2737644430975323,270.0,13
Jared Wiley,KC,27.659999999999997,31.8,20.87,6,343,TE46,326.5,1.6270588235294117,30.309999999999988,1.7829411764705876,1.8705882352941177,1.2276470588235295,TE,-2.086274713468221,-2.0013754840185523,-2.2239419299480496,-2.0320137706658072,73.0,-1.6717768386664984,73.0TE,286.0,1500.0,-3.2766730234005594,-3.190326456106595,-3.41676962495809,40.5,13
Travis Vokolek,ARI,27.200000000000003,27.200000000000003,27.200000000000003,11,847,TE148,756.0,1.6,27.200000000000003,1.6,1.6,1.6,TE,-2.0956634154933065,-2.0956634154933065,-2.0956634154933065,-2.0956634154933065,74.0,-1.6956435726438883,74.0TE,287.0,1500.0,-3.2862241531915926,-3.2862241531915926,-3.2862241531915926,469.0,13
KaVontae Turpin,DAL,65.26,109.8,30.009999999999998,7,310,WR101,286.5,3.838823529411765,55.97000000000003,3.292352941176472,6.458823529411765,1.7652941176470587,WR,-2.097491810218134,-1.1696869472207219,-2.770475738552128,-2.280444246989007,113.0,-1.1863552067070755,113.0WR,288.0,1500.0,-2.4685155514493813,-1.4522084792744026,-3.2277448580563703,-1.5,13
Kimani Vidal,LAC,52.84000000000001,85.36,21.1,5,222,RB60,203.3,3.1082352941176477,52.06000000000003,3.0623529411764725,5.021176470588236,1.2411764705882353,RB,-2.098394451909699,-1.4363825643604722,-2.698691928855861,-2.1137088366897756,72.0,-0.2322451148753005,72.0RB,289.0,1500.0,-2.741191761321184,-2.0166635788553755,-3.4120554748456193,-85.69999999999999,13
Nelson Agholor,BAL,65.08000000000001,72.64999999999999,56.199999999999996,14,466,WR147,330.0,3.828235294117648,66.39000000000004,3.9052941176470615,4.273529411764706,3.3058823529411763,WR,-2.1010733250884925,-1.9492229947337063,-2.2759618239004737,-2.0749751252106936,114.0,-1.1973570000676528,114.0WR,290.0,1500.0,-2.4725047376925113,-2.303831438493298,-2.6679506382823113,40.0,13
K.J. Osborn,NE,64.97,94.3,30.330000000000005,14,335,WR110,315.0,3.821764705882353,70.28,4.134117647058823,5.547058823529412,1.7841176470588238,WR,-2.1032613221195033,-1.5015646543126402,-2.76463143428584,-1.997032812028095,115.0,-1.2132869887535431,115.0WR,291.0,1500.0,-2.474942047597972,-1.8119307213622025,-3.2210649990110367,24.0,13
Drew Ogletree,IND,25.73,36.1,8.810000000000002,14,507,TE76,538.0,1.513529411764706,32.279999999999994,1.8988235294117644,2.123529411764706,0.5182352941176472,TE,-2.1256062203539514,-1.9124405945717702,-2.463488776317703,-1.9914857387370937,75.0,-1.7309258005327255,75.0TE,292.0,1500.0,-3.316688148208453,-3.099916589569149,-3.6607911418917722,246.0,13
Ty Johnson,BUF,51.15,75.11000000000001,28.43,12,501,RB116,368.0,3.0088235294117647,49.90999999999997,2.9358823529411744,4.418235294117648,1.6723529411764706,RB,-2.1315408387279713,-1.6498547590244748,-2.5643139614248813,-2.1557789105912946,73.0,-0.2339949892394702,73.0RB,293.0,1500.0,-2.7778782818861583,-2.2486282800366952,-3.260665947556781,75.0,13
Erick All Jr.,CIN,25.400000000000002,30.200000000000003,20.400000000000002,12,671,TE106,640.0,1.4941176470588236,25.599999999999994,1.5058823529411762,1.7764705882352942,1.2000000000000002,TE,-2.1323154280014878,-2.0342719814094146,-2.2333976390304975,-2.1282497962738836,76.0,-1.7423700160040578,76.0TE,294.0,1500.0,-3.323514800466243,-3.2237791899373973,-3.4263959731841083,346.0,13
Cade Stover,HOU,25.38,36.9,9.55,14,329,TE41,308.0,1.4929411764705882,29.689999999999998,1.746470588235294,2.1705882352941175,0.5617647058823529,TE,-2.1327218972543145,-1.8958108716038131,-2.4489772789698194,-2.0447352434162087,77.0,-1.7507632054018578,77.0TE,295.0,1500.0,-3.3239283927660654,-3.0830157076604885,-3.645999505000675,13.0,13
Brenton Strange,JAC,24.909999999999997,38.1,4.8100000000000005,12,571,TE82,489.5,1.4652941176470586,31.819999999999986,1.871764705882352,2.2411764705882353,0.28294117647058825,TE,-2.142269004378887,-1.87081751542323,-2.5414984114207146,-2.000963602488366,78.5,,78.5TE,296.5,1500.0,-3.333643061925824,-3.0576175575491433,-3.7403270288976933,193.0,13
Tip Reiman,ARI,24.91,30.1,17.220000000000002,11,875,TE154,792.0,1.4652941176470589,27.409999999999997,1.6123529411764703,1.7705882352941178,1.0129411764705885,TE,-2.142269004378887,-2.0363244605835154,-2.297121122051804,-2.0913783807860065,78.5,,78.5TE,296.5,1500.0,-3.333643061925824,-3.2258665652752856,-3.4912821777451115,495.5,13
Keaton Mitchell,BAL,50.440000000000005,84.12,34.14,14,260,RB70,252.7,2.967058823529412,33.06000000000002,1.9447058823529422,4.948235294117647,2.008235294117647,RB,-2.1454276407833666,-1.462432692028269,-2.457837091890754,-2.4780959503365563,74.0,-0.2350136859754917,74.0RB,298.0,1500.0,-2.793260254263957,-2.044887701651502,-3.1412175026315206,-45.30000000000001,13
Drew Sample,CIN,24.73,32.3,9.379999999999999,12,469,TE69,476.0,1.4547058823529413,32.510000000000005,1.9123529411764708,1.9,0.5517647058823529,TE,-2.145922841397188,-1.9910734583444225,-2.4523131929377495,-1.9867435121819297,80.0,-1.7901249331895517,80.0TE,299.0,1500.0,-3.3373611580648768,-3.179851422627645,-3.6493997131773246,177.0,13
Jack Stoll,PHI,24.5,24.5,24.5,5,794,TE139,684.0,1.4411764705882353,24.5,1.4411764705882353,1.4411764705882353,1.4411764705882353,TE,-2.1505896143484904,-2.1505896143484904,-2.1505896143484904,-2.1505896143484904,81.0,-1.7907295686714253,81.0TE,300.0,1500.0,-3.342110109383536,-3.342110109383536,-3.342110109383536,384.0,13
Eric Gray,NYG,49.99,70.0,24.99,11,280,RB76,302.0,2.940588235294118,54.980000000000004,3.2341176470588238,4.117647058823529,1.47,RB,-2.1542172738454433,-1.7546624731428655,-2.6277033908540033,-2.0562373265701095,75.0,-0.2802984724653413,75.0RB,301.0,1500.0,-2.8029999313185296,-2.3630869211007175,-3.3319901450953373,1.0,13
Lucas Krull,DEN,24.150000000000002,37.0,7.819999999999999,14,584,TE87,491.0,1.4205882352941177,27.630000000000003,1.625294117647059,2.176470588235294,0.45999999999999996,TE,-2.157686875190045,-1.893730324239194,-2.4828640058070084,-2.0868872932430627,82.0,-1.793314761422629,82.0TE,302.0,1500.0,-3.3493325735441495,-3.080901338153724,-3.680542245987747,189.0,13
Devontez Walker,BAL,61.970000000000006,90.10000000000001,34.23,14,281,WR88,304.3,3.645294117647059,61.58000000000001,3.622352941176471,5.300000000000001,2.0135294117647056,WR,-2.1627265503945154,-1.5899033673169987,-2.693003780117382,-2.170427521057711,116.0,-1.2457735287938476,116.0WR,303.0,1500.0,-2.5412590697714483,-1.908381388300232,-3.139324352205233,1.3000000000000114,13
Dalvin Cook,DAL,48.93,72.9,19.400000000000002,7,224,RB61,209.0,2.8782352941176472,54.48999999999998,3.2052941176470577,4.288235294117648,1.1411764705882355,RB,-2.174885288836939,-1.69531689869563,-2.7294827376453297,-2.0659082872051098,76.0,-0.2825075141495318,76.0RB,304.0,1500.0,-2.825913146780556,-2.2982299195305016,-3.446846595808562,-95.0,13
Payne Durham,TB,23.08,32.6,4.9,11,704,TE118,556.0,1.3576470588235292,31.739999999999995,1.8670588235294114,1.9176470588235295,0.2882352941176471,TE,-2.1793515859532557,-1.9848872610803574,-2.5397512306518846,-2.002611028781026,83.0,-1.793352366506325,83.0TE,305.0,1500.0,-3.3713811610068296,-3.1735616083535185,-3.738545288458468,251.0,13
Trey Sermon,IND,48.2,66.35,21.21,14,283,RB77,312.3,2.835294117647059,57.04000000000002,3.35529411764706,3.9029411764705877,1.2476470588235296,RB,-2.1890890926128446,-1.828848874349276,-2.6966946996129595,-2.015462371727153,77.0,-0.2878297217304756,77.0RB,306.0,1500.0,-2.8416691135390275,-2.4443360551993094,-3.4098000961061463,6.300000000000011,13
Albert Okwuegbunam Jr.,PHI,22.200000000000003,22.200000000000003,22.200000000000003,5,488,TE70,499.0,1.3058823529411767,22.200000000000003,1.3058823529411767,1.3058823529411767,1.3058823529411767,TE,-2.1971323313587,-2.1971323313587,-2.1971323313587,-2.1971323313587,84.0,-1.821288859262426,84.0TE,307.0,1500.0,-3.3894788662876825,-3.3894788662876825,-3.3894788662876825,192.0,13
Chris Rodriguez Jr.,WAS,47.6,47.6,47.6,14,630,RB151,467.0,2.8000000000000003,47.60000000000001,2.8000000000000007,2.8000000000000003,2.8000000000000003,RB,-2.200745190723575,-2.200745190723575,-2.200745190723575,-2.200745190723575,78.0,-0.2993364101636992,78.0RB,308.0,1500.0,-2.854604566670031,-2.854604566670031,-2.854604566670031,159.0,13
Luke Farrell,JAC,21.69,31.1,4.98,12,784,TE135,673.0,1.2758823529411765,28.99000000000001,1.7052941176470593,1.8294117647058825,0.29294117647058826,TE,-2.207421764753928,-2.0157808460849296,-2.5381978692939007,-2.059078806780732,85.0,-1.846095555979154,85.0TE,309.0,1500.0,-3.3999525044468775,-3.204974683463342,-3.736961215748159,364.0,13
Grant Calcaterra,PHI,21.279999999999998,28.700000000000003,8.920000000000002,5,419,TE60,499.5,1.251764705882353,26.219999999999985,1.5423529411764696,1.6882352941176473,0.5247058823529412,TE,-2.2156854937197683,-2.0650151020729863,-2.461333229986758,-2.115635497922358,86.0,-1.854819116993292,86.0TE,310.0,1500.0,-3.4083645907053417,-3.2550473631256835,-3.6585939087986095,189.5,13
Olamide Zaccheaus,WAS,59.04,99.6,18.35,14,681,WR220,506.0,3.472941176470588,59.170000000000016,3.4805882352941184,5.858823529411764,1.0794117647058825,WR,-2.220415352740934,-1.3891051594596635,-2.9799943434654974,-2.2178639810383753,117.0,-1.252114299312431,117.0WR,311.0,1500.0,-2.6057359025277886,-1.6895740592551287,-3.4682742454917563,195.0,13
Isaac Guerendo,SF,46.24,74.5,25.0,9,276,RB74,293.7,2.72,39.22,2.307058823529412,4.382352941176471,1.4705882352941178,RB,-2.2271045154339473,-1.6624234621131733,-2.6275199507007336,-2.3618034149165177,79.0,,79.0RB,312.0,1500.0,-2.8838757170113904,-2.2623342753581817,-3.331783511907864,-18.30000000000001,13
Javon Baker,NE,58.42999999999999,108.7,31.23,14,292,WR91,330.7,3.4370588235294113,35.35999999999996,2.0799999999999974,6.394117647058824,1.8370588235294119,WR,-2.232376966305076,-1.1935338155725181,-2.748167572363124,-2.6721124497022486,118.0,-1.2654460663482658,118.0WR,313.0,1500.0,-2.6191224818904275,-1.477919655474262,-3.2022557846061956,17.69999999999999,13
Emari Demercado,ARI,45.35,74.80000000000001,9.59,11,568,RB133,425.0,2.6676470588235297,51.66,3.0388235294117645,4.4,0.5641176470588235,RB,-2.2443082880696634,-1.6562440646534644,-2.9043742439886695,-2.1215516986946605,80.0,,80.0RB,314.0,1500.0,-2.902993934108041,-2.255595048356678,-3.645199271595348,111.0,14
Peyton Hendershot,KC,19.759999999999998,32.1,5.79,6,444,TE64,405.0,1.1623529411764704,21.389999999999993,1.2582352941176467,1.8882352941176472,0.34058823529411764,TE,-2.2462580345717087,-1.9951955149704774,-2.522453574954942,-2.2134691110642204,87.0,-1.879364004622364,87.0TE,315.0,1500.0,-3.439489233016038,-3.1840426355166898,-3.7209064133093834,90.0,14
KhaDarel Hodge,ATL,57.4,69.24000000000001,45.46,12,734,WR237,603.0,3.376470588235294,57.49999999999997,3.382352941176469,4.0729411764705885,2.6741176470588237,WR,-2.2525361750906256,-2.017935682658361,-2.4826690783524965,-2.2505810807599715,119.0,-1.2830913264611563,119.0WR,316.0,1500.0,-2.6416968754764376,-2.380039891536034,-2.9006326073114495,287.0,14
Harrison Bryant,LV,19.39,30.200000000000003,8.21,10,684,TE112,510.0,1.1405882352941177,19.759999999999998,1.1623529411764704,1.7764705882352942,0.48294117647058826,TE,-2.253684801393709,-2.0342719814094146,-2.4752366483748296,-2.2462580345717087,88.0,-1.890731337303416,88.0TE,317.0,1500.0,-3.4470508888211233,-3.2237791899373973,-3.6727666680181374,193.0,14
MyCole Pruitt,PIT,19.21,31.1,8.350000000000001,9,417,TE59,428.0,1.1300000000000001,18.18,1.0694117647058823,1.8294117647058825,0.4911764705882354,TE,-2.2572956610303065,-2.0157808460849296,-2.4724969384467794,-2.2779305319932788,89.0,-1.9302902403013136,89.0TE,318.0,1500.0,-3.450727439906422,-3.204974683463342,-3.669973797805472,110.0,14
Ross Dwelley,ATL,18.56,26.700000000000003,9.830000000000002,12,887,TE158,809.0,1.091764705882353,19.14999999999999,1.1264705882352937,1.5705882352941178,0.5782352941176472,TE,-2.2703230770201905,-2.1058583510008457,-2.4434799857798897,-2.2584989661935886,90.0,-1.9378994824711728,90.0TE,319.0,1500.0,-3.4639924539653877,-3.2965960015001343,-3.6403963965788013,490.0,14
Quintin Morris,BUF,18.130000000000003,35.3,5.45,12,792,TE138,682.0,1.0664705882352943,13.640000000000008,0.802352941176471,2.076470588235294,0.3205882352941177,TE,-2.278931041382337,-1.929044195751802,-2.529065948919159,-2.3683271013226594,91.5,,91.5TE,320.5,1500.0,-3.472757923588989,-3.1167923797646404,-3.727649025326252,361.5,14
John Bates,WAS,18.130000000000003,36.5,7.59,14,648,TE101,502.5,1.0664705882352943,10.300000000000004,0.6058823529411768,2.1470588235294117,0.4464705882352941,TE,-2.278931041382337,-1.9041289924256255,-2.4873589516561565,-2.4342444305180826,91.5,,91.5TE,320.5,1500.0,-3.472757923588989,-3.091469278818803,-3.6851246942171607,182.0,14
Xavier Gipson,NYJ,55.39,77.4,23.949999999999996,12,638,WR208,473.0,3.258235294117647,64.82000000000002,3.8129411764705896,4.552941176470589,1.4088235294117644,WR,-2.2917370235931886,-1.852675244180872,-2.880205423976753,-2.106244090246579,120.0,-1.329907234329299,120.0WR,322.0,1500.0,-2.6856434526768815,-2.1970734690716744,-3.353457417015372,151.0,14
Cordarrelle Patterson,PIT,42.660000000000004,61.31,24.8,9,409,RB94,282.0,2.5094117647058827,41.87000000000002,2.4629411764705895,3.606470588235294,1.4588235294117649,RB,-2.2960835347713857,-1.9303437725299932,-2.6311878302051532,-2.311225070203276,81.0,-0.3286964454354498,81.0RB,323.0,1500.0,-2.960597814622265,-2.555808317223228,-3.3359153908883785,-41.0,14
Allen Lazard,NYJ,55.059999999999995,89.78,27.1,12,330,WR107,309.0,3.238823529411764,48.29999999999998,2.841176470588234,5.281176470588235,1.5941176470588236,WR,-2.2981553605032925,-1.5966051951922013,-2.8233926831807095,-2.4285301700497164,121.0,-1.3312027786952267,121.0WR,324.0,1500.0,-2.692845024077657,-1.9157108560575187,-3.288299341412741,-15.0,14
Marcedes Lewis,CHI,17.02,24.4,8.93,7,498,TE73,433.0,1.0011764705882353,17.730000000000004,1.0429411764705885,1.4352941176470588,0.5252941176470588,TE,-2.30111405859349,-2.1526179391256686,-2.461137244057527,-2.286931164878737,93.0,-1.992494486801768,93.0TE,325.0,1500.0,-3.4953487127644123,-3.3441741881697915,-3.6583941339309627,108.0,14
Hunter Long,LAR,16.97,24.1,9.34,6,522,TE78,532.5,0.998235294117647,17.47,1.0276470588235294,1.4176470588235295,0.5494117647058824,TE,-2.302112017384376,-2.158700340656746,-2.4530979239946924,-2.2921274747423612,94.0,-2.0041548617951497,94.0TE,326.0,1500.0,-3.49636507980232,-3.350363939881403,-3.650199577682254,206.5,14
JuJu Smith-Schuster,KC,53.71,112.2,18.830000000000002,6,293,WR92,249.5,3.1594117647058826,30.099999999999994,1.7705882352941174,6.6000000000000005,1.1076470588235294,WR,-2.324360237541081,-1.1175066716266002,-2.9715020744400906,-2.7688325327955288,122.0,-1.333766711297319,122.0WR,327.0,1500.0,-2.7222659273307013,-1.3960214645323814,-3.458484544735534,-77.5,14
John Stephens Jr.,DAL,15.59,15.59,15.59,7,855,WR284,767.0,0.9170588235294117,15.589999999999996,0.9170588235294116,0.9170588235294117,0.9170588235294117,TE,-2.329612127215086,-2.329612127215086,-2.329612127215086,-2.329612127215086,95.0,-2.013790883871861,95.0TE,328.0,1500.0,-3.5243746126964597,-3.5243746126964597,-3.5243746126964597,439.0,14
Drake Maye,NE,153.13600000000002,227.82000000000002,23.559999999999995,14,239,QB31,225.0,9.008000000000001,208.02800000000005,12.23694117647059,13.401176470588236,1.3858823529411761,QB,-2.3340741440225194,-0.678117867975607,-4.647253079411509,-1.1337853442059798,31.0,-0.0711409102786095,31.0QB,329.0,1500.0,-,-,-,-104.0,14
Ben Sims,GB,15.360000000000001,32.3,5.21,10,601,TE91,664.5,0.9035294117647059,8.570000000000007,0.504117647058824,1.9,0.3064705882352941,TE,-2.334187290451813,-1.9910734583444225,-2.5337303214661824,-2.468189883735986,96.0,-2.0172841367592738,96.0TE,330.0,1500.0,-3.5290349328555246,-3.179851422627645,-3.732405416643056,334.5,14
Will Shipley,PHI,40.27,66.0,23.27,5,263,RB72,256.0,2.368823529411765,31.540000000000006,1.8552941176470592,3.8823529411764706,1.3688235294117648,RB,-2.34180225698864,-1.8359326666867233,-2.659182698880069,-2.5065141080651188,82.0,-0.3300904752616828,82.0RB,331.0,1500.0,-3.011547557111051,-2.4521043622219096,-3.3674694656509487,-75.0,14
Charlie Woerner,ATL,14.93,24.0,8.120000000000001,12,643,TE100,566.0,0.878235294117647,12.669999999999995,0.7452941176470586,1.411764705882353,0.4776470588235295,TE,-2.3427345659580205,-2.16072694967717,-2.476997420773487,-2.387522250964981,97.0,-2.064225325360604,97.0TE,332.0,1500.0,-3.5377416075496844,-3.352426361639364,-3.6745616280348,234.0,14
Julian Hill,MIA,14.79,25.4,4.090000000000001,6,392,TE55,383.0,0.87,14.879999999999999,0.8752941176470588,1.4941176470588236,0.24058823529411769,TE,-2.3455156294082014,-2.1323154280014878,-2.5554624755143007,-2.3437279027963425,98.0,-2.0815658480055084,98.0TE,333.0,1500.0,-3.5405746224814694,-3.323514800466243,-3.75456792753344,50.0,14
Charlie Kolar,BAL,14.55,25.3,7.15,14,673,TE108,594.5,0.8558823529411765,11.200000000000003,0.6588235294117649,1.488235294117647,0.42058823529411765,TE,-2.3502811415088214,-2.1343476034346613,-2.495951274388998,-2.4165315453385454,99.0,-2.0931979135395924,99.0TE,334.0,1500.0,-3.5454292559084717,-3.3255825970609925,-3.6938845987685935,260.5,14
Eric Saubert,SF,14.420000000000002,17.340000000000003,11.4,9,605,TE93,515.5,0.8482352941176472,14.520000000000003,0.8541176470588238,1.0200000000000002,0.6705882352941177,TE,-2.352861391800107,-2.294724514639188,-2.4125904005222516,-2.3508766505631913,100.0,-2.112257621633492,100.0TE,335.0,1500.0,-3.548057812712513,-3.4888414377791577,-3.6089153721723184,180.5,14
Parker Washington,JAC,52.12,93.8,9.079999999999998,12,563,WR183,421.0,3.0658823529411765,53.47999999999999,3.1458823529411757,5.517647058823529,0.5341176470588235,WR,-2.355116321497553,-1.512117689598504,-3.141736890391681,-2.3288164313025232,123.0,-1.351200049352837,123.0WR,336.0,1500.0,-2.7568340652246954,-1.8234371186620604,-3.6553969829931616,85.0,14
Evan Hull,IND,39.3,39.3,39.3,14,935,RB228,866.0,2.3117647058823527,39.3,2.3117647058823527,2.3117647058823527,2.3117647058823527,RB,-2.360281337530044,-2.360281337530044,-2.360281337530044,-2.360281337530044,83.0,-0.3509312428112875,83.0RB,337.0,1500.0,-3.0321635181420774,-3.0321635181420774,-3.0321635181420774,529.0,14
John Metchie III,HOU,51.8,74.0,33.190000000000005,14,371,WR119,367.5,3.0470588235294116,48.20999999999998,2.835882352941175,4.352941176470588,1.9523529411764708,WR,-2.3612921324325673,-1.9218812178032003,-2.712176649163494,-2.4302516314546208,124.0,-1.355618054667021,124.0WR,338.0,1500.0,-2.76378023081715,-2.2735601671386045,-3.1611811741776275,29.5,14
Nate Adkins,DEN,13.76,22.9,4.53,14,856,TE149,768.0,0.8094117647058824,13.850000000000001,0.8147058823529413,1.3470588235294116,0.2664705882352941,TE,-2.3659495250903495,-2.182991274835498,-2.5469317087755416,-2.3641659217618787,101.0,-2.1201346713173197,101.0TE,339.0,1500.0,-3.561391545216875,-3.375085591259147,-3.7458679087722953,429.0,14
Cam Akers,HOU,38.71,55.10000000000001,22.480000000000004,14,278,RB75,294.7,2.277058823529412,38.54999999999998,2.2676470588235285,3.2411764705882358,1.3223529411764707,RB,-2.3714995898029327,-2.053867287887385,-2.6735928873886143,-2.3745390071024137,84.0,-0.380089962779165,84.0RB,340.0,1500.0,-3.0446853835306698,-2.69197231068785,-3.383724010128389,-45.30000000000001,14
