Year,Player,Team,Pos,PassingATT,PassingATT High,PassingATT Low,PassingCMP,PassingCMP High,PassingCMP Low,PassingYDS,PassingYDS High,PassingYDS Low,PassingTD,PassingTD High,PassingTD Low,INTS,INTS High,INTS Low,RushingATT,RushingATT High,RushingATT Low,RushingYDS,RushingYDS High,RushingYDS Low,RushingTD,RushingTD High,RushingTD Low,FL,FL High,FL Low,FPTS,FPTS High,FPTS Low,REC,REC High,REC Low,ReceivingYDS,ReceivingYDS High,ReceivingYDS Low,ReceivingTD,ReceivingTD High,ReceivingTD Low
2026,Bryce Lance,NO,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,25.7,25.8,25.8,16.4,16.4,16.4,204.3,204.3,204.3,0.9,0.9,0.9
2026,Dont'e Thornton Jr.,LV,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,25.2,25.4,25.4,15.1,15.1,15.1,210.5,210.5,210.5,0.8,0.8,0.8
2026,Devontez Walker,BAL,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,23.4,23.5,23.5,11.6,11.6,11.6,166.4,166.4,166.4,1.2,1.2,1.2
2026,Odell Beckham Jr.,NYG,WR,,,,,,,,,,,,,,,,0.5,0.5,0.5,2.7,2.7,2.7,0.0,0.0,0.0,0.1,0.1,0.1,23.4,23.5,23.5,14.3,14.3,14.3,175.8,175.8,175.8,1.0,1.0,1.0
2026,Malachi Fields,NYG,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,20.9,21.0,21.0,13.2,13.2,13.2,157.5,157.5,157.5,0.9,0.9,0.9
2026,Konata Mumpfield,LAR,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,19.4,19.4,19.4,9.9,9.9,9.9,126.7,126.7,126.7,1.2,1.2,1.2
2026,Brenen Thompson,LAC,WR,,,,,,,,,,,,,,,,2.1,2.1,2.1,11.3,11.3,11.3,0.1,0.1,0.1,0.1,0.1,0.1,17.8,17.9,17.9,9.5,9.5,9.5,120.9,120.9,120.9,0.7,0.7,0.7
2026,Mack Hollins,NE,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,17.2,17.3,17.3,10.8,10.8,10.8,126.7,126.7,126.7,0.8,0.8,0.8
2026,KeAndre Lambert-Smith,LAC,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,17.0,17.6,17.6,9.6,9.6,9.6,120.8,120.8,120.8,0.9,0.9,0.9
2026,Kyle Williams,NE,WR,,,,,,,,,,,,,,,,4.1,4.1,4.1,22.3,22.3,22.3,0.2,0.2,0.2,0.1,0.1,0.1,15.6,16.1,16.1,6.4,6.4,6.4,91.5,91.5,91.5,0.6,0.6,0.6
2026,Tez Johnson,TB,WR,,,,,,,,,,,,,,,,4.4,4.4,4.4,23.2,23.2,23.2,0.2,0.2,0.2,0.1,0.1,0.1,14.9,15.0,15.0,6.6,6.6,6.6,77.8,77.8,77.8,0.6,0.6,0.6
2026,Isaiah Bond,CLE,WR,,,,,,,,,,,,,,,,4.3,4.3,4.3,23.5,23.5,23.5,0.1,0.1,0.1,0.1,0.1,0.1,12.9,13.0,13.0,5.6,5.6,5.6,73.7,73.7,73.7,0.4,0.4,0.4
2026,Mitch Tinsley,CIN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,12.9,13.0,13.0,6.6,6.6,6.6,84.0,84.0,84.0,0.8,0.8,0.8
2026,Xavier Smith,LAR,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,12.7,14.4,14.4,7.2,7.2,7.2,89.3,89.3,89.3,0.7,0.7,0.7
2026,Cyrus Allen,KC,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,10.8,10.9,10.9,6.4,6.4,6.4,79.7,79.7,79.7,0.5,0.5,0.5
2026,Greg Dortch,DET,WR,,,,,,,,,,,,,,,,4.6,4.6,4.6,24.0,24.0,24.0,0.4,0.4,0.4,0.1,0.1,0.1,10.0,11.9,11.9,4.1,4.1,4.1,39.8,39.8,39.8,0.3,0.3,0.3
2026,Anthony Gould,IND,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,9.3,10.7,10.7,7.0,7.0,7.0,74.3,74.3,74.3,0.3,0.3,0.3
2026,Bo Melton,GB,WR,,,,,,,,,,,,,,,,4.5,4.5,4.5,26.0,26.0,26.0,0.1,0.1,0.1,0.1,0.1,0.1,8.6,8.8,8.8,2.9,2.9,2.9,37.6,37.6,37.6,0.3,0.3,0.3
2026,Mason Tipton,NO,WR,,,,,,,,,,,,,,,,4.3,4.3,4.3,23.6,23.6,23.6,0.2,0.2,0.2,0.1,0.1,0.1,7.8,8.5,8.5,3.3,3.3,3.3,37.5,37.5,37.5,0.2,0.2,0.2
2026,Tyrell Shavers,BUF,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,7.0,7.0,4.0,4.0,4.0,52.2,52.2,52.2,0.3,0.3,0.3
2026,Derius Davis,LAC,WR,,,,,,,,,,,,,,,,2.1,2.1,2.1,11.0,11.0,11.0,0.1,0.1,0.1,0.1,0.1,0.1,6.7,8.2,8.2,3.5,3.5,3.5,37.8,37.8,37.8,0.3,0.3,0.3
2026,Ben Skowronek,PIT,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.3,5.4,5.4,5.4,51.0,51.0,51.0,0.2,0.2,0.2
2026,David Moore,CAR,WR,,,,,,,,,,,,,,,,2.1,2.1,2.1,11.4,11.4,11.4,0.1,0.1,0.1,0.1,0.1,0.1,6.3,6.3,6.3,3.1,3.1,3.1,36.7,36.7,36.7,0.2,0.2,0.2
2026,CJ Daniels,LAR,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.3,3.4,3.4,3.4,42.8,42.8,42.8,0.3,0.3,0.3
2026,Isaiah Williams,NYJ,WR,,,,,,,,,,,,,,,,2.2,2.2,2.2,12.7,12.7,12.7,0.1,0.1,0.1,0.1,0.1,0.1,6.2,9.8,9.8,3.8,3.8,3.8,35.8,35.8,35.8,0.1,0.1,0.1
2026,Colbie Young,CIN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.3,6.3,3.5,3.5,3.5,43.2,43.2,43.2,0.3,0.3,0.3
2026,Zavion Thomas,CHI,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.7,6.7,3.1,3.1,3.1,37.8,37.8,37.8,0.3,0.3,0.3
2026,Malachi Corley,CLE,WR,,,,,,,,,,,,,,,,6.4,6.4,6.4,43.8,43.8,43.8,0.2,0.2,0.2,0.1,0.1,0.1,5.5,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Jonathan Mingo,DAL,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,2.9,2.9,2.9,40.7,40.7,40.7,0.3,0.3,0.3
2026,Justin Watson,HOU,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.5,5.5,3.1,3.1,3.1,41.6,41.6,41.6,0.2,0.2,0.2
2026,Darius Cooper,PHI,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,3.3,3.3,3.3,37.6,37.6,37.6,0.3,0.3,0.3
2026,Tai Felton,MIN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.3,5.3,3.7,3.7,3.7,37.0,37.0,37.0,0.2,0.2,0.2
2026,Reggie Virgil,ARI,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,4.7,3.4,3.4,3.4,39.3,39.3,39.3,0.1,0.1,0.1
2026,Kaden Wetjen,PIT,WR,,,,,,,,,,,,,,,,2.1,2.1,2.1,11.6,11.6,11.6,0.1,0.1,0.1,0.0,0.0,0.0,4.0,6.4,6.4,1.6,1.6,1.6,18.8,18.8,18.8,0.1,0.1,0.1
2026,Arian Smith,NYJ,WR,,,,,,,,,,,,,,,,4.3,4.3,4.3,23.7,23.7,23.7,0.2,0.2,0.2,0.0,0.0,0.0,3.4,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Jimmy Horn Jr.,CAR,WR,,,,,,,,,,,,,,,,4.1,4.1,4.1,24.7,24.7,24.7,0.1,0.1,0.1,0.0,0.0,0.0,3.0,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Kameron Johnson,TB,WR,,,,,,,,,,,,,,,,2.2,2.2,2.2,12.1,12.1,12.1,0.1,0.1,0.1,0.0,0.0,0.0,1.8,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,JuJu Smith-Schuster,NYG,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.4,1.4,1.4,12.4,12.4,12.4,0.1,0.1,0.1
2026,Braxton Berrios,NYG,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Devin Duvernay,ARI,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Mason Kinsey,TEN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Michael Bandy,DEN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Skyy Moore,GB,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Britain Covey,PHI,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Dareke Young,LV,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Jacob Cowing,SF,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Charlie Jones,CIN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Barion Brown,NO,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Jalen Brooks,ARI,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Brycen Tremayne,CAR,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Nikko Remigio,KC,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Jeshaun Jones,MIN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Efton Chism II,INE,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,LaJohntay Wester,BAL,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Ke'Shawn Williams,CIN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Myles Price,MIN,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Gage Larvadain,CLE,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Josh Cameron,JAC,WR,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Trey McBride,ARI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.5,147.6,148.0,139.8,113.4,115.0,111.8,1074.1,1080.0,1068.2,6.8,8.0,5.6
2026,Brock Bowers,LV,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,145.6,144.0,141.8,93.2,98.3,88.0,993.1,995.3,991.0,7.8,9.0,6.6
2026,Colston Loveland,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,136.7,138.0,126.1,80.4,81.0,79.8,949.4,1001.0,897.9,7.0,8.0,6.1
2026,Tyler Warren,IND,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.0,0.6,121.8,125.0,121.5,85.8,86.6,85.0,888.3,907.0,869.6,5.6,6.0,5.2
2026,Dallas Goedert,PHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,121.5,136.0,105.8,69.2,70.5,68.0,720.4,723.8,717.0,8.3,11.0,5.6
2026,George Kittle,SF,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,120.6,117.0,115.6,73.0,74.0,72.0,826.9,842.0,811.8,6.4,7.0,5.8
2026,Kyle Pitts Sr.,ATL,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.3,119.9,126.0,105.3,81.2,82.0,80.3,895.6,929.0,862.3,5.1,7.0,3.2
2026,Tucker Kraft,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,118.7,132.0,98.2,59.5,64.0,55.0,771.5,811.0,732.0,7.0,10.0,4.0
2026,Sam LaPorta,DET,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,118.4,119.0,110.4,75.2,78.3,72.0,846.9,906.0,787.8,5.7,6.0,5.4
2026,Harold Fannin Jr.,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,1.0,114.2,125.0,104.2,79.0,83.0,75.0,823.2,828.0,818.3,5.6,8.0,3.2
2026,Isaiah Likely,NYG,TE,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.5,2.0,110.1,119.0,92.9,66.4,69.0,63.7,790.8,897.0,684.5,5.6,7.0,4.2
2026,Travis Kelce,KC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.0,0.5,109.9,108.0,103.1,75.8,78.0,73.7,791.0,812.0,770.1,5.2,6.0,4.5
2026,Dalton Kincaid,BUF,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.5,106.9,109.0,96.3,59.7,60.0,59.3,730.4,763.0,697.7,5.7,7.0,4.5
2026,Mark Andrews,BAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.0,0.5,106.8,111.5,110.0,57.0,58.0,56.0,589.4,617.8,561.0,8.1,9.0,7.1
2026,Hunter Henry,NE,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.2,99.9,99.0,94.0,56.9,58.0,55.8,665.0,702.0,628.0,5.6,6.0,5.2
2026,Jake Ferguson,DAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.8,2.0,97.5,93.9,93.0,75.7,78.0,73.4,618.0,636.0,600.0,6.4,7.0,5.9
2026,Brenton Strange,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,96.6,102.0,83.2,64.5,70.0,59.1,701.1,804.0,598.1,4.5,5.0,4.0
2026,Juwan Johnson,NO,TE,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.6,2.0,92.7,98.0,79.2,66.7,70.0,63.5,750.9,865.0,636.7,3.4,4.0,2.7
2026,Kenyon Sadiq,NYJ,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.5,1.0,90.4,95.3,80.0,57.1,67.2,47.0,609.5,691.9,527.0,5.2,6.0,4.3
2026,Dalton Schultz,HOU,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,83.1,85.0,73.9,65.3,71.0,59.6,621.6,687.0,556.1,3.6,4.0,3.1
2026,Terrance Ferguson,LAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.3,80.5,83.0,69.0,34.2,42.4,26.0,508.1,534.2,482.0,5.0,5.0,5.0
2026,Pat Freiermuth,PIT,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.5,78.4,76.0,71.0,52.9,59.9,46.0,554.9,600.7,509.0,3.9,5.0,2.8
2026,Cade Otton,TB,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.3,78.3,87.0,62.7,57.6,67.0,48.1,592.0,704.0,479.9,3.2,4.0,2.5
2026,T.J. Hockenson,MIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.3,77.8,80.4,68.0,66.3,77.7,55.0,577.0,639.0,515.0,3.4,4.0,2.8
2026,Oronde Gadsden II,LAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.4,1.0,77.7,77.0,70.5,47.2,49.0,45.4,587.9,691.0,484.7,3.4,3.8,3.0
2026,AJ Barner,SEA,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.5,76.7,86.0,69.0,45.9,47.0,44.7,452.7,473.0,432.5,5.3,7.0,3.6
2026,Greg Dulcich,MIA,TE,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.3,2.0,74.9,78.0,62.6,53.1,58.0,48.2,606.4,673.0,539.9,2.8,4.0,1.5
2026,Chig Okonkwo,WAS,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.3,72.9,70.0,68.6,52.4,53.7,51.0,575.4,596.0,554.7,2.6,3.0,2.2
2026,Mike Gesicki,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.2,69.3,66.9,64.0,44.6,49.0,40.1,467.2,541.0,393.3,3.8,4.6,3.0
2026,David Njoku,LAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.2,64.3,68.0,52.2,37.3,42.0,32.6,370.8,405.0,336.6,4.6,6.0,3.1
2026,Gunnar Helm,TEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.4,62.2,68.7,48.0,50.9,57.8,44.0,437.1,495.2,379.0,3.2,3.3,3.0
2026,Evan Engram,DEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.3,61.8,59.1,56.0,51.7,56.0,47.4,466.2,469.0,463.3,2.6,3.0,2.2
2026,Colby Parkinson,LAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.2,1.0,61.5,73.0,40.6,34.5,45.0,24.0,366.6,484.0,249.2,4.3,6.0,2.7
2026,Theo Johnson,NYG,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,53.0,60.0,37.2,29.5,33.0,26.0,331.5,389.0,274.1,3.3,5.0,1.7
2026,Dawson Knox,BUF,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,50.1,50.0,43.4,30.0,35.0,25.0,329.1,393.0,265.1,2.9,3.0,2.8
2026,Mason Taylor,NYJ,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.2,49.8,62.0,29.9,41.8,56.0,27.5,345.7,460.0,231.5,2.6,4.0,1.2
2026,Tyler Higbee,LAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,48.4,65.0,22.9,27.6,40.0,15.3,327.2,500.0,154.4,2.6,4.0,1.3
2026,Michael Mayer,LV,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.3,45.3,43.8,39.0,38.4,40.0,36.9,355.9,362.8,349.0,1.7,2.0,1.3
2026,Darnell Washington,PIT,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.3,1.0,44.6,41.3,40.0,33.0,35.0,31.0,342.6,381.0,304.1,1.9,2.0,1.9
2026,Ja'Tavion Sanders,CAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.3,39.0,42.4,28.0,32.4,34.8,30.0,269.8,301.6,238.0,2.0,2.1,2.0
2026,Tommy Tremble,CAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.2,37.5,36.3,30.0,27.3,29.0,25.6,260.1,270.0,250.2,2.0,2.0,1.9
2026,Noah Fant,NO,TE,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.2,3.0,35.8,39.0,23.7,32.1,43.0,21.3,299.9,420.0,179.9,1.5,2.0,1.0
2026,Will Kacmarek,MIA,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,1.0,35.2,40.0,21.8,26.5,35.0,18.1,250.7,327.0,174.3,1.9,3.0,0.8
2026,Josh Oliver,MIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,34.9,40.0,21.7,19.3,22.0,16.7,196.9,243.0,150.7,2.6,4.0,1.1
2026,Charlie Kolar,LAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,34.0,48.0,10.6,16.2,25.0,7.3,203.7,334.0,73.5,2.3,4.0,0.6
2026,Cole Kmet,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,33.0,32.0,27.0,21.3,21.6,21.0,220.1,221.0,219.3,1.8,2.0,1.7
2026,Daniel Bellinger,TEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,32.6,42.0,14.0,19.3,26.0,12.7,222.3,333.0,111.7,1.7,3.0,0.5
2026,Erick All Jr.,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,32.5,33.0,22.8,26.1,35.0,17.3,228.8,302.0,155.6,1.6,2.0,1.2
2026,Austin Hooper,ATL,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,31.6,31.0,23.0,22.8,25.0,20.5,232.6,283.0,182.1,1.4,2.0,0.8
2026,Brock Wright,DET,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,31.3,43.0,10.9,19.9,32.0,7.7,175.1,278.0,72.3,2.3,4.0,0.6
2026,Eli Stowers,PHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,1.0,31.2,32.0,23.3,22.7,31.0,14.3,232.3,322.0,142.6,1.5,2.0,1.0
2026,Adam Trautman,DEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,28.3,31.0,17.1,19.4,27.0,11.7,194.5,276.0,112.9,1.5,2.0,1.0
2026,Luke Musgrave,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,28.0,30.0,17.7,20.5,26.0,15.0,200.2,264.0,136.3,1.4,2.0,0.7
2026,Eli Raridon,NE,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,1.0,27.7,26.0,21.5,18.8,22.0,15.6,195.8,241.0,150.6,1.5,2.0,1.1
2026,Ben Sims,MIA,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,27.5,33.0,12.7,21.2,32.0,10.4,200.6,303.0,98.2,1.2,2.0,0.5
2026,Noah Gray,KC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,27.1,34.5,12.0,20.5,26.1,15.0,199.9,261.9,138.0,1.2,1.4,1.0
2026,Elijah Arroyo,SEA,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.2,27.0,36.5,10.0,17.1,24.1,10.0,190.1,264.1,116.0,1.4,1.7,1.0
2026,Davis Allen,LAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,26.9,34.0,11.7,16.9,26.0,7.8,157.3,241.0,73.7,1.9,3.0,0.7
2026,John Bates,WAS,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.2,1.0,25.5,23.0,19.9,18.4,22.0,14.8,173.2,212.0,134.4,1.6,2.0,1.1
2026,Marlin Klein,HOU,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,1.0,25.0,37.0,5.0,19.5,35.0,4.0,193.7,351.0,36.3,1.1,2.0,0.2
