Rank,QB WAR,RB WAR,WR WAR,TE WAR
116.0,,-0.7610175332109965,-0.8107912393588783,-1.5386240658785946
117.0,,-0.7779118988229948,-0.8173999208418827,-1.6750608160248823
118.0,,-0.786006831811165,-0.8294641964986275,-1.6921732538830205
119.0,,-0.8080287544077065,-0.8406882278980813,-1.7301665424200083
120.0,,-0.8192519589295972,-0.8504940321737156,-1.7498019176419561
121.0,,-0.8413652642489952,-0.8617064532699026,-1.7555929319147843
122.0,,-0.8613618334451937,-0.8800266840896576,-1.6577490077235337
123.0,,-0.8756430060084108,-0.8926076128468946,-1.7061016861815728
124.0,,-0.894440013379727,-0.9015760777668159,
125.0,,-0.9086364642438365,-0.9104694669030569,
126.0,,-0.9296543789899552,-0.9184665983712792,
127.0,,-0.9482459247166517,-0.9255191166579779,
128.0,,-0.9719465073998015,-0.9408292520200249,
129.0,,-0.9953094552067426,-0.9510209756562356,
130.0,,-1.0180313656463085,-0.9671176696051749,
131.0,,-1.0451681635138987,-0.9751671248873881,
132.0,,-1.063387028949188,-0.9904976346802637,
133.0,,-1.0895561803036735,-1.0031618316916062,
134.0,,-1.1150405170788311,-1.0136499065855644,
135.0,,-1.1337248891924379,-1.0235019094855469,
136.0,,-1.1540242915717704,-1.030434127712919,
137.0,,-1.179011624610588,-1.0435111013499532,
138.0,,-1.2023181946216304,-1.0545577941844075,
139.0,,-1.2394543169399683,-1.0659143154245239,
140.0,,-1.2644859398752648,-1.0842999035029002,
141.0,,-1.2781767300319689,-1.092504341634624,
142.0,,-1.2879753115413815,-1.1083174522337853,
143.0,,-1.3028423552147077,-1.120162708462662,
144.0,,-1.2943257085061104,-1.1324577787626495,
145.0,,-1.3152571308171133,-1.1412361073222794,
146.0,,-1.342922367387824,-1.1500595109360618,
147.0,,-1.3549722386290237,-1.1640970328380453,
148.0,,-1.4003766707524534,-1.1841084323812587,
149.0,,-1.4163017281795924,-1.1902695196530746,
150.0,,-1.441860123914911,-1.2040218665919717,
151.0,,-1.4635735405504524,-1.2173478207443833,
152.0,,-1.4818443346645065,-1.2394275135982586,
153.0,,-1.4944763382972601,-1.2563169628025064,
154.0,,-1.5187431325017267,-1.277921942388118,
155.0,,-1.5360025149069219,-1.2861392992236342,
156.0,,-1.5640660364161947,-1.2998260828976995,
157.0,,-1.5670151999774378,-1.3177496763087533,
157.5,,-1.575101556878677,,
158.0,,-1.5817195214709336,-1.3265582298305063,
159.0,,-1.550503871006454,-1.33650005164815,
160.0,,-1.5177773194405502,-1.3456181559654716,
161.0,,-1.5398799175408153,-1.3687386913171842,
162.0,,-1.5541099949217911,-1.380948909583488,
163.0,,-1.597577473320342,-1.3956594330829,
164.0,,-1.6579686484511365,-1.4164260156946211,
165.0,,-1.699203539604923,-1.4257311272258586,
166.0,,-1.6876781937279963,-1.4380522314567439,
167.0,,-1.698266087944004,-1.4478345808662314,
168.0,,-1.7057882641259567,-1.4622551512360464,
169.0,,,-1.4841247876152135,
170.0,,,-1.4966034524069118,
